CustomerID,Age,Annual_Income,Spending_Score,Purchase_Frequency_Monthly,Recency_Days,Tenure_Years,Online_Purchase_Ratio,Avg_Basket_Size,Returns_Rate,Loyalty_Points,Discount_Usage_Rate,Email_Open_Rate,App_Sessions_Monthly,Wishlist_Items,Cart_Abandon_Rate,Social_Engagement_Score,Electronics_Spend,Fashion_Spend,Grocery_Spend,Travel_Spend,Customer_Service_Calls,Referral_Count,Gender
893,31.0,97791.0,83.5,29.6,15.0,3.4,0.52,5.7,0.04,2878.0,0.4,0.42,13.4,3,0.3,13.5,9344.0,10366.0,5340.0,5488.0,0,1,Male
894,44.0,79183.0,18.7,9.5,224.0,6.7,0.72,2.6,0.08,177.0,0.39,0.27,4.1,3,0.36,0.0,7210.0,6012.0,4058.0,4240.0,1,0,Male
895,62.0,27951.0,14.8,5.9,365.0,6.0,0.16,1.4,0.1,73.0,0.38,0.19,1.2,2,0.31,0.0,1449.0,1786.0,1666.0,1930.0,1,0,Male
896,36.0,67783.0,12.7,7.4,303.0,3.4,0.0,2.5,0.01,97.0,0.12,0.18,0.0,0,0.34,4.7,2742.0,9713.0,8695.0,2146.0,1,1,Male
897,35.0,94638.0,18.1,7.8,160.0,7.1,0.0,2.9,0.11,166.0,0.47,0.59,3.6,6,0.5,6.6,13193.0,3888.0,7718.0,7667.0,2,1,Male
898,24.0,93905.0,85.5,18.6,17.0,0.2,0.83,6.6,0.09,1632.0,0.29,0.27,14.8,3,0.23,7.0,8122.0,7631.0,15716.0,2363.0,1,0,Female
899,43.0,82034.0,15.4,5.9,214.0,5.6,0.4,3.0,0.04,73.0,0.53,0.63,6.1,4,0.37,4.3,4876.0,2195.0,8821.0,5125.0,2,2,Male
900,46.0,101819.0,18.9,5.9,159.0,3.2,0.36,4.7,0.06,124.0,0.52,0.33,3.4,3,0.34,4.2,5230.0,12484.0,10230.0,4020.0,2,2,Female
901,29.0,82655.0,87.7,14.8,19.0,4.4,0.78,4.7,0.1,1094.0,0.0,0.42,5.0,3,0.41,1.3,9363.0,2410.0,9672.0,2242.0,0,0,Female
902,32.0,91898.0,73.9,29.8,27.0,5.9,0.67,4.6,0.13,2212.0,0.62,0.59,13.5,2,0.64,3.6,2134.0,12730.0,14949.0,8824.0,1,0,Female
903,51.0,18651.0,24.6,2.9,131.0,7.7,0.15,3.2,0.09,60.0,0.59,0.52,0.0,3,0.61,0.0,2731.0,887.0,1848.0,1522.0,2,0,Female
904,43.0,32031.0,20.4,6.1,161.0,2.3,0.0,2.3,0.11,149.0,0.28,0.61,5.3,3,0.62,0.0,3100.0,4140.0,4675.0,281.0,0,3,Female
905,22.0,11480.0,85.7,22.7,23.0,3.2,0.95,6.4,0.01,1778.0,0.31,0.38,12.9,3,0.31,0.0,1308.0,705.0,1865.0,1045.0,0,0,Female
906,41.0,26369.0,23.9,3.5,181.0,2.5,0.07,1.4,0.19,74.0,0.43,0.42,2.7,2,0.39,0.0,2676.0,1373.0,2681.0,2057.0,1,1,Female
907,47.0,74076.0,73.4,28.4,7.0,4.4,0.63,7.9,0.02,2118.0,0.44,0.2,14.0,3,0.35,0.0,6136.0,5575.0,14500.0,1372.0,0,0,Female
908,32.0,28130.0,27.3,1.1,252.0,4.8,0.19,1.0,0.03,25.0,0.44,0.35,1.6,4,0.35,1.8,1737.0,4053.0,5129.0,2176.0,3,3,Male
909,34.0,108936.0,25.6,1.3,176.0,5.6,0.0,3.1,0.12,38.0,0.15,0.12,4.2,4,0.51,0.0,2309.0,3108.0,21733.0,7846.0,0,0,Male
910,42.0,20797.0,25.4,3.7,277.0,3.7,0.18,3.2,0.08,102.0,0.39,0.44,0.0,3,0.32,4.2,1616.0,2103.0,4048.0,1502.0,2,2,Female
911,22.0,20610.0,85.1,21.5,13.0,5.5,0.8,6.3,0.04,2066.0,0.18,0.35,11.4,1,0.33,0.0,2434.0,2235.0,3215.0,652.0,6,1,Male
912,50.0,35469.0,30.9,2.8,141.0,1.9,0.38,1.0,0.13,92.0,0.31,0.27,1.4,1,0.66,0.0,4443.0,2122.0,3980.0,1749.0,0,0,Male
913,48.0,72256.0,28.8,2.6,82.0,6.3,0.28,4.2,0.04,72.0,0.32,0.38,5.2,3,0.48,0.0,7514.0,7963.0,8363.0,6512.0,1,1,Female
914,34.0,98923.0,9.3,4.3,203.0,7.9,0.09,1.4,0.11,42.0,0.03,0.4,2.8,5,0.35,2.1,3077.0,5384.0,14513.0,2980.0,0,1,Male
915,51.0,94195.0,13.3,8.8,304.0,1.1,0.03,3.7,0.06,137.0,0.34,0.23,2.4,3,0.35,0.0,12779.0,4944.0,8627.0,984.0,2,1,Female
916,49.0,19904.0,19.6,2.4,246.0,7.2,0.3,2.1,0.03,38.0,0.57,0.16,0.0,6,0.24,0.3,1067.0,458.0,3231.0,222.0,1,1,Male
917,32.0,93764.0,100.0,22.7,6.0,4.0,0.81,5.0,0.03,2001.0,0.02,0.29,10.2,3,0.58,0.0,8493.0,11779.0,13718.0,8366.0,2,3,Male
918,50.0,35803.0,13.8,5.3,218.0,5.2,0.02,3.3,0.08,73.0,0.33,0.17,1.6,5,0.35,4.1,3658.0,3810.0,3043.0,2027.0,1,2,Female
919,29.0,96985.0,67.2,20.8,18.0,0.2,0.79,5.9,0.16,1220.0,0.35,0.6,8.3,7,0.16,0.0,4649.0,11059.0,15477.0,1071.0,2,0,Female
920,45.0,80361.0,14.9,7.0,183.0,7.8,0.18,4.5,0.06,100.0,0.39,0.33,2.0,4,0.28,0.0,9228.0,6360.0,10221.0,5022.0,1,2,Female
921,29.0,85608.0,17.8,8.1,167.0,3.0,0.27,5.5,0.12,153.0,0.33,0.46,0.9,2,0.59,4.6,1928.0,4721.0,15469.0,2116.0,1,0,Female
922,25.0,34705.0,83.5,20.5,24.0,0.2,0.81,7.0,0.13,1790.0,0.43,0.51,8.6,2,0.61,0.0,721.0,4445.0,3284.0,3067.0,1,0,Female
923,21.0,26642.0,79.6,6.6,10.0,3.0,1.0,6.8,0.07,616.0,0.17,0.27,4.4,3,0.24,2.0,1293.0,621.0,2390.0,2141.0,2,0,Female
924,40.0,25312.0,24.4,6.1,227.0,4.4,0.26,2.6,0.04,159.0,0.46,0.35,0.0,1,0.35,0.0,2488.0,3382.0,4813.0,1504.0,1,1,Female
925,38.0,91366.0,82.2,17.6,12.0,5.7,0.88,4.5,0.12,1315.0,0.34,0.41,7.6,5,0.31,8.7,10376.0,8026.0,12020.0,4888.0,0,1,Male
926,26.0,85404.0,97.1,23.1,20.0,3.7,0.63,4.1,0.07,1831.0,0.34,0.56,11.2,3,0.45,0.0,2237.0,3925.0,5299.0,4656.0,1,1,Female
927,27.0,29320.0,71.2,14.3,46.0,0.8,0.92,5.0,0.1,1039.0,0.24,0.14,8.9,6,0.21,9.6,603.0,2300.0,4603.0,428.0,4,1,Male
928,51.0,30837.0,9.8,3.5,193.0,1.8,0.22,1.3,0.04,37.0,0.27,0.38,4.1,2,0.03,0.0,2294.0,3154.0,5037.0,3053.0,2,0,Male
929,27.0,18334.0,96.1,21.7,38.0,0.9,0.39,7.7,0.04,2175.0,0.24,0.03,8.0,5,0.45,2.7,1015.0,2233.0,2835.0,1419.0,3,0,Female
930,41.0,89182.0,15.9,1.7,195.0,4.7,0.39,4.2,0.08,31.0,0.44,0.17,0.0,3,0.5,4.1,2615.0,8946.0,6015.0,5907.0,2,1,Female
931,42.0,15187.0,21.2,4.6,221.0,4.0,0.32,2.7,0.05,105.0,0.19,0.35,7.2,4,0.54,0.0,305.0,2188.0,911.0,293.0,3,1,Male
932,55.0,39286.0,18.7,3.7,241.0,0.2,0.17,1.4,0.11,75.0,0.54,0.37,1.3,5,0.6,5.8,3856.0,1331.0,7083.0,2645.0,1,1,Female
933,42.0,102208.0,8.6,8.2,178.0,4.4,0.3,2.0,0.12,72.0,0.44,0.46,2.7,0,0.29,2.4,12752.0,9041.0,7852.0,4220.0,2,1,Male
934,43.0,29784.0,15.0,5.4,186.0,3.8,0.21,3.9,0.1,81.0,0.23,0.36,2.9,3,0.55,3.6,1500.0,2875.0,5172.0,1767.0,0,2,Female
935,55.0,29283.0,15.4,6.4,230.0,4.9,0.27,2.7,0.08,84.0,0.38,0.18,2.2,1,0.43,4.0,3660.0,2105.0,4883.0,825.0,0,2,Male
936,46.0,35536.0,14.1,4.8,143.0,3.9,0.0,2.0,0.05,55.0,0.13,0.48,0.0,4,0.27,6.9,1255.0,1735.0,6641.0,2154.0,3,0,Female
937,27.0,78568.0,76.8,22.6,13.0,2.8,0.7,9.5,0.14,1980.0,0.17,0.39,9.1,1,0.44,3.3,5233.0,11167.0,13123.0,3882.0,2,0,Male
938,65.0,24745.0,21.5,6.9,207.0,4.7,0.0,1.1,0.09,148.0,0.25,0.19,4.0,3,0.51,0.0,1197.0,1043.0,3880.0,523.0,1,0,Male
939,51.0,13810.0,32.2,5.8,278.0,6.7,0.08,1.7,0.01,154.0,0.01,0.5,8.0,1,0.47,1.5,1702.0,987.0,2386.0,118.0,0,0,Female
940,53.0,23822.0,28.0,0.0,180.0,7.7,0.32,1.9,0.08,0.0,0.49,0.73,1.6,10,0.43,0.0,1662.0,3143.0,2168.0,2347.0,1,2,Male
941,45.0,20664.0,18.7,7.8,139.0,5.0,0.29,3.6,0.02,162.0,0.61,0.07,1.2,6,0.12,4.7,1837.0,1656.0,1835.0,9.0,3,2,Male
942,20.0,20957.0,70.3,13.5,15.0,2.5,0.65,7.9,0.06,799.0,0.38,0.21,4.7,0,0.68,0.0,621.0,1457.0,3810.0,169.0,3,1,Male
943,29.0,85521.0,83.5,18.8,18.0,2.9,0.54,6.6,0.09,1461.0,0.37,0.23,7.6,0,0.33,0.0,10188.0,1953.0,4658.0,8464.0,1,1,Male
944,35.0,106183.0,12.6,8.3,199.0,6.7,0.24,3.9,0.03,99.0,0.55,0.39,1.4,2,0.46,8.5,13552.0,3429.0,16687.0,4110.0,2,0,Female
945,28.0,26253.0,72.3,22.9,21.0,5.3,0.72,7.7,0.15,1394.0,0.13,0.61,10.7,3,0.43,5.5,1892.0,2869.0,3929.0,388.0,2,0,Male
946,57.0,27940.0,26.8,7.0,265.0,6.7,0.33,3.8,0.03,166.0,0.06,0.2,6.9,3,0.59,0.0,3065.0,2398.0,2164.0,2015.0,1,0,Male
947,48.0,82202.0,37.7,9.4,207.0,0.2,0.33,5.1,0.03,343.0,0.19,0.44,4.3,4,0.36,0.4,2059.0,8120.0,12809.0,368.0,1,1,Male
948,22.0,23466.0,77.0,18.7,17.0,4.7,0.84,8.1,0.04,1207.0,0.04,0.28,7.8,2,0.2,10.2,1912.0,1241.0,4217.0,254.0,3,0,Female
949,28.0,30017.0,77.4,15.7,20.0,5.1,0.76,5.7,0.02,1312.0,0.35,0.31,9.7,3,0.32,13.8,1695.0,3976.0,4359.0,221.0,1,0,Female
950,44.0,20842.0,28.5,4.5,216.0,4.3,0.05,1.9,0.14,120.0,0.33,0.0,0.0,2,0.22,0.0,1008.0,2451.0,1643.0,1457.0,1,0,Female
951,18.0,29489.0,74.3,14.7,20.0,2.8,0.77,5.3,0.03,1109.0,0.27,0.02,8.4,2,0.34,0.8,926.0,3010.0,2296.0,1984.0,2,2,Male
952,26.0,26858.0,100.0,22.8,20.0,6.8,0.71,4.8,0.13,2382.0,0.39,0.44,14.4,3,0.24,10.9,3155.0,1091.0,2234.0,89.0,1,1,Female
953,36.0,18982.0,21.1,4.8,240.0,4.7,0.04,1.0,0.0,83.0,0.26,0.49,0.7,0,0.5,2.8,641.0,2362.0,1450.0,882.0,2,0,Male
954,43.0,31157.0,9.0,4.7,249.0,5.8,0.22,2.7,0.17,38.0,0.33,0.15,0.2,2,0.53,0.0,4097.0,1748.0,3139.0,928.0,2,0,Male
955,37.0,79628.0,9.4,7.5,232.0,4.5,0.11,1.0,0.17,81.0,0.17,0.74,6.4,1,0.72,2.6,6466.0,5267.0,4432.0,67.0,1,1,Male
956,49.0,25468.0,14.9,3.6,132.0,5.1,0.24,1.0,0.08,52.0,0.29,0.55,3.1,5,0.41,5.3,1007.0,1762.0,2439.0,2272.0,1,0,Female
957,47.0,19311.0,24.9,2.5,272.0,6.0,0.25,3.2,0.01,62.0,0.22,0.46,2.3,4,0.34,5.6,633.0,454.0,1627.0,1702.0,2,1,Male
958,33.0,87222.0,85.3,26.3,3.0,4.6,0.77,6.4,0.11,2120.0,0.43,0.51,15.9,2,0.39,6.8,12415.0,12768.0,8742.0,6402.0,1,1,Male
959,41.0,78378.0,16.4,6.6,249.0,1.0,0.58,4.1,0.11,100.0,0.18,0.37,0.8,5,0.3,0.0,8680.0,11221.0,11449.0,4395.0,1,1,Female
960,41.0,73852.0,29.8,6.9,323.0,3.0,0.52,1.6,0.15,214.0,0.29,0.26,5.4,4,0.37,0.0,2923.0,6175.0,6603.0,1211.0,1,1,Male
961,35.0,28520.0,36.2,4.0,96.0,4.6,0.03,1.6,0.08,122.0,0.65,0.3,2.5,3,0.58,0.0,2795.0,3893.0,5672.0,765.0,1,0,Female
962,28.0,27527.0,74.6,7.8,5.0,6.1,0.85,8.1,0.04,639.0,0.29,0.5,2.2,7,0.32,0.0,2012.0,2640.0,4901.0,193.0,2,1,Male
963,36.0,88923.0,5.9,4.1,155.0,2.5,0.31,1.3,0.05,21.0,0.0,0.68,0.0,4,0.34,0.0,12580.0,12715.0,9373.0,3152.0,1,1,Female
964,18.0,92284.0,89.1,17.1,5.0,2.2,0.99,6.6,0.03,1688.0,0.12,0.46,8.2,6,0.54,7.6,12744.0,9444.0,18055.0,5624.0,2,3,Female
965,29.0,89067.0,85.5,24.0,12.0,2.5,0.75,8.8,0.06,1891.0,0.2,0.24,7.7,3,0.6,0.0,7683.0,6776.0,16680.0,601.0,1,1,Female
966,27.0,25184.0,68.0,24.7,16.0,1.7,0.76,4.7,0.15,1548.0,0.62,0.49,10.3,6,0.5,6.1,1968.0,2148.0,2879.0,2235.0,3,2,Male
967,36.0,74928.0,80.0,22.7,18.0,6.1,0.79,9.4,0.06,2144.0,0.42,0.64,7.5,6,0.42,7.9,7130.0,6528.0,11985.0,5592.0,5,1,Female
968,44.0,25955.0,13.5,5.6,290.0,2.6,0.06,2.2,0.13,67.0,0.35,0.45,1.6,2,0.45,7.2,3146.0,3597.0,2522.0,661.0,0,1,Female
969,38.0,26890.0,35.2,4.6,225.0,5.9,0.13,2.1,0.0,171.0,0.39,0.19,0.1,3,0.49,8.7,2445.0,2790.0,2437.0,1116.0,5,4,Male
970,27.0,27205.0,89.0,20.5,10.0,5.2,0.76,2.6,0.16,1939.0,0.36,0.47,12.5,5,0.29,0.5,2926.0,2075.0,2578.0,190.0,2,0,Female
971,46.0,89108.0,16.7,7.3,189.0,6.4,0.18,2.8,0.04,137.0,0.25,0.01,1.5,5,0.18,3.7,5457.0,8885.0,15002.0,5397.0,4,1,Female
972,45.0,87061.0,8.3,10.3,222.0,2.4,0.39,3.5,0.04,97.0,0.31,0.13,8.6,1,0.61,0.0,7435.0,7208.0,15034.0,4387.0,1,0,Male
973,43.0,97096.0,6.4,7.2,92.0,4.8,0.44,5.5,0.0,55.0,0.36,0.33,6.8,5,0.36,8.9,10279.0,8062.0,16807.0,3475.0,1,1,Male
974,29.0,83456.0,84.5,27.8,1.0,5.7,0.72,5.6,0.01,1885.0,0.11,0.57,10.8,3,0.24,6.0,2262.0,8857.0,7104.0,4278.0,2,0,Male
975,53.0,25530.0,14.3,2.1,195.0,7.3,0.47,3.6,0.09,26.0,0.0,0.88,2.0,2,0.17,5.1,2864.0,1896.0,1824.0,2551.0,0,2,Male
976,44.0,80724.0,13.4,2.8,290.0,7.9,0.13,2.9,0.0,40.0,0.17,0.27,0.0,2,0.26,7.4,7951.0,2328.0,10253.0,7591.0,2,1,Male
977,39.0,34103.0,30.0,0.6,258.0,5.0,0.18,2.2,0.04,22.0,0.34,0.18,1.9,7,0.34,1.8,3269.0,5071.0,2529.0,1684.0,2,1,Female
978,22.0,11321.0,99.0,16.2,18.0,1.2,0.93,4.1,0.06,1688.0,0.0,0.43,9.4,3,0.48,7.1,1530.0,1598.0,1303.0,760.0,1,1,Female
979,40.0,31237.0,22.3,5.7,195.0,4.3,0.47,2.0,0.16,121.0,0.21,0.06,8.7,4,0.42,0.0,2324.0,3924.0,2384.0,633.0,2,0,Male
980,41.0,87905.0,9.2,10.8,252.0,4.1,0.32,1.0,0.09,81.0,0.15,0.21,0.1,6,0.35,0.0,7324.0,12507.0,12199.0,2451.0,1,0,Male
981,38.0,93424.0,3.0,7.9,116.0,4.3,0.01,2.7,0.12,24.0,0.48,0.47,2.4,2,0.29,0.0,11719.0,7722.0,9824.0,1305.0,3,0,Female
982,45.0,77719.0,22.8,4.9,211.0,6.4,0.28,3.5,0.13,127.0,0.43,0.46,6.8,2,0.43,1.4,9119.0,4600.0,10657.0,5081.0,4,0,Male
983,42.0,81071.0,23.8,2.9,301.0,5.1,0.08,3.4,0.07,75.0,0.38,0.37,0.0,5,0.55,0.7,9856.0,11004.0,11399.0,3448.0,2,0,Male
984,29.0,83997.0,76.3,9.5,20.0,3.8,0.69,3.3,0.08,766.0,0.35,0.4,4.4,1,0.4,9.9,3648.0,2431.0,5500.0,4031.0,0,1,Male
985,26.0,24253.0,69.4,22.5,13.0,1.3,0.72,5.3,0.01,1711.0,0.46,0.72,14.5,3,0.46,6.5,3064.0,621.0,4475.0,1907.0,0,1,Female
986,47.0,90790.0,26.7,2.0,356.0,0.4,0.2,1.2,0.13,49.0,0.02,0.74,0.0,4,0.56,0.0,6124.0,9773.0,15023.0,8921.0,1,0,Male
987,32.0,90857.0,75.2,29.9,27.0,5.6,0.8,6.6,0.1,2621.0,0.31,0.53,14.9,5,0.37,3.4,11945.0,3130.0,17002.0,6336.0,1,0,Female
988,29.0,21936.0,67.0,22.5,31.0,4.0,0.63,3.8,0.05,1580.0,0.42,0.49,16.4,3,0.45,6.2,1089.0,2092.0,2367.0,475.0,0,0,Male
989,42.0,32668.0,27.0,4.2,188.0,5.5,0.44,2.7,0.04,136.0,0.27,0.37,2.4,3,0.64,0.8,1157.0,3392.0,5416.0,528.0,0,1,Male
990,19.0,23679.0,83.3,13.5,10.0,0.2,0.89,5.8,0.1,932.0,0.56,0.13,4.8,1,0.06,16.2,2334.0,1629.0,2628.0,1530.0,0,2,Male
991,32.0,78928.0,73.9,26.5,24.0,5.4,1.0,6.0,0.08,1800.0,0.13,0.35,17.4,8,0.35,9.3,11091.0,11520.0,12534.0,2916.0,3,1,Female
992,25.0,31187.0,63.8,18.1,30.0,2.5,0.84,5.5,0.08,1057.0,0.24,0.61,10.5,4,0.45,0.3,3668.0,2289.0,6212.0,713.0,3,1,Male
993,42.0,28618.0,16.3,2.1,294.0,7.6,0.14,3.6,0.04,34.0,0.0,0.39,0.0,2,0.49,0.0,1783.0,1975.0,3246.0,1094.0,0,2,Female
994,49.0,21193.0,8.9,6.5,223.0,5.7,0.0,3.6,0.0,60.0,0.19,0.54,1.9,5,0.46,9.3,550.0,521.0,2389.0,1411.0,3,1,Male
995,47.0,23114.0,22.3,1.2,273.0,6.4,0.53,2.3,0.06,28.0,0.46,0.45,0.0,3,0.26,0.0,1312.0,1248.0,4121.0,1433.0,2,1,Male
996,22.0,96340.0,29.6,1.8,187.0,4.3,0.31,1.0,0.11,58.0,0.16,0.25,0.0,2,0.33,0.0,11173.0,3044.0,5589.0,6832.0,1,1,Female
997,28.0,24053.0,74.1,24.0,41.0,3.1,0.8,6.7,0.12,2027.0,0.01,0.25,8.5,5,0.27,0.0,1984.0,2675.0,2317.0,2271.0,0,0,Male
998,43.0,79691.0,18.4,7.7,273.0,2.5,0.09,1.7,0.01,127.0,0.44,0.32,2.9,6,0.39,7.8,6951.0,6621.0,4850.0,5396.0,1,1,Female
999,60.0,26261.0,15.6,2.8,365.0,6.1,0.34,4.0,0.11,49.0,0.39,0.37,0.0,1,0.52,0.3,2248.0,2315.0,3441.0,1609.0,2,1,Male
1000,37.0,99279.0,68.8,18.4,23.0,1.1,0.81,1.0,0.06,1096.0,0.37,0.05,3.5,2,0.26,4.7,12512.0,12659.0,15343.0,644.0,3,2,Male
1001,43.0,87936.0,9.8,4.1,130.0,5.3,0.0,3.0,0.0,46.0,0.29,0.34,5.7,2,0.39,0.0,5899.0,6174.0,5124.0,3041.0,0,2,Male
1002,56.0,36507.0,19.8,2.9,206.0,7.6,0.06,1.2,0.09,61.0,0.43,0.26,1.3,6,0.34,3.5,4261.0,2420.0,2993.0,3592.0,3,0,Female
1003,35.0,73499.0,82.6,25.2,7.0,0.2,0.78,7.2,0.09,1869.0,0.17,0.22,11.7,2,0.27,0.0,3208.0,5776.0,5136.0,5434.0,1,1,Female
1004,48.0,21459.0,22.4,5.1,225.0,4.6,0.28,1.0,0.18,136.0,0.1,0.37,2.1,2,0.42,13.8,2115.0,2746.0,3487.0,475.0,1,1,Female
1005,60.0,27009.0,27.6,4.7,200.0,8.2,0.2,1.0,0.14,141.0,0.1,0.27,0.0,5,0.26,0.0,1436.0,3115.0,5120.0,364.0,2,1,Male
1006,26.0,21849.0,59.4,11.8,21.0,0.6,0.52,6.9,0.08,727.0,0.3,0.34,3.8,3,0.26,2.3,532.0,2543.0,3382.0,88.0,0,0,Female
1007,27.0,26194.0,72.7,13.5,24.0,2.6,0.76,4.6,0.1,845.0,0.31,0.36,11.4,0,0.25,1.9,2916.0,1489.0,4146.0,2176.0,2,2,Male
1008,48.0,29392.0,32.4,2.6,322.0,3.4,0.0,3.8,0.08,80.0,0.23,0.24,6.4,5,0.5,0.0,1617.0,3743.0,4447.0,248.0,1,1,Male
1009,49.0,21499.0,20.6,4.5,307.0,7.3,0.0,1.0,0.03,81.0,0.32,0.36,0.7,1,0.43,0.0,2354.0,496.0,2081.0,1045.0,1,2,Male
1010,35.0,86193.0,100.0,23.0,13.0,5.0,0.33,7.4,0.16,2604.0,0.22,0.02,13.0,2,0.46,0.0,10493.0,5954.0,11563.0,6744.0,1,0,Female
1011,29.0,14154.0,70.9,17.7,33.0,1.5,0.83,8.1,0.06,1382.0,0.25,0.35,13.4,1,0.52,1.7,1201.0,1960.0,1241.0,1280.0,2,2,Female
1012,42.0,24278.0,36.0,0.3,272.0,4.8,0.18,2.6,0.03,10.0,0.59,0.54,0.0,1,0.45,0.0,1222.0,2639.0,1306.0,1915.0,1,0,Male
1013,43.0,19448.0,13.2,5.6,155.0,3.8,0.47,1.2,0.07,85.0,0.18,0.33,3.5,3,0.31,3.0,1066.0,774.0,2897.0,654.0,0,1,Male
1014,35.0,94125.0,64.2,23.3,7.0,2.7,0.96,5.8,0.09,1512.0,0.42,0.43,17.2,2,0.4,6.3,7868.0,3887.0,14995.0,4407.0,2,2,Female
1015,24.0,28687.0,100.0,11.8,22.0,3.9,0.95,6.7,0.0,1184.0,0.2,0.48,10.2,9,0.23,0.0,2952.0,779.0,2519.0,2451.0,0,0,Female
1016,31.0,31872.0,69.7,24.5,19.0,3.7,0.76,3.6,0.14,1883.0,0.6,0.0,9.0,2,0.09,5.0,3941.0,1078.0,2840.0,2864.0,2,2,Female
1017,51.0,28434.0,15.7,3.6,167.0,2.3,0.2,4.1,0.05,48.0,0.39,0.38,4.6,4,0.58,0.0,3782.0,2622.0,5396.0,2046.0,3,3,Male
1018,33.0,80041.0,11.2,1.3,256.0,6.1,0.25,1.2,0.05,16.0,0.32,0.38,0.2,2,0.27,0.0,4703.0,9986.0,10009.0,2532.0,0,1,Female
1019,34.0,91799.0,18.7,8.0,47.0,3.7,0.31,1.9,0.01,165.0,0.01,0.52,7.8,3,0.39,2.8,9499.0,1841.0,14513.0,5758.0,2,0,Female
1020,45.0,29204.0,20.5,3.8,259.0,4.8,0.18,3.1,0.16,64.0,0.51,0.19,0.0,4,0.35,0.0,1704.0,2828.0,5636.0,1683.0,0,2,Female
1021,44.0,21383.0,14.8,5.2,214.0,3.5,0.28,2.7,0.0,68.0,0.44,0.17,2.0,5,0.44,5.2,2872.0,1863.0,2862.0,756.0,3,1,Male
1022,30.0,77499.0,93.2,19.7,6.0,5.3,0.69,7.1,0.06,1620.0,0.16,0.41,6.6,3,0.49,7.1,4595.0,11176.0,15040.0,1822.0,0,1,Male
1023,37.0,87231.0,79.2,21.5,2.0,6.1,0.91,6.2,0.1,1519.0,0.17,0.52,9.4,3,0.62,9.2,12992.0,10889.0,13952.0,1218.0,2,1,Male
1024,55.0,20572.0,23.1,2.0,210.0,0.2,0.24,1.0,0.1,49.0,0.67,0.27,0.0,2,0.21,2.8,623.0,1521.0,4003.0,549.0,1,0,Male
1025,37.0,28714.0,25.5,4.4,150.0,3.2,0.2,3.4,0.15,101.0,0.14,0.31,0.0,2,0.5,0.1,4275.0,1206.0,3542.0,2475.0,1,1,Male
1026,41.0,26421.0,19.9,3.0,228.0,4.1,0.07,2.0,0.07,70.0,0.27,0.55,1.9,3,0.45,0.9,2667.0,1326.0,4844.0,1035.0,1,0,Female
1027,29.0,25109.0,94.3,17.6,29.0,5.4,0.88,7.0,0.01,1876.0,0.47,0.51,9.4,1,0.16,8.9,747.0,1252.0,4163.0,1173.0,1,0,Female
1028,27.0,94323.0,77.7,29.9,22.0,2.5,0.69,8.1,0.02,2535.0,0.33,0.59,14.7,4,0.32,0.0,14132.0,2649.0,11339.0,6548.0,1,0,Male
1029,44.0,82681.0,23.9,9.1,278.0,3.2,0.36,4.4,0.01,254.0,0.31,0.44,0.9,5,0.52,0.0,9895.0,11196.0,15346.0,6640.0,1,3,Male
1030,29.0,30714.0,61.4,17.1,34.0,0.4,0.74,4.9,0.03,1015.0,0.56,0.54,9.5,2,0.26,12.3,1582.0,2233.0,4584.0,379.0,3,2,Female
1031,42.0,87698.0,17.4,5.9,271.0,5.0,0.2,1.0,0.06,112.0,0.35,0.24,0.4,4,0.45,0.0,7812.0,4676.0,14060.0,485.0,1,1,Male
1032,24.0,27629.0,91.2,21.8,21.0,0.7,1.0,4.4,0.12,2292.0,0.28,0.41,9.0,2,0.48,6.7,2421.0,1599.0,4924.0,169.0,4,1,Female
1033,54.0,26426.0,17.0,3.5,204.0,3.9,0.38,3.3,0.02,64.0,0.52,0.57,5.5,5,0.63,11.6,1958.0,1558.0,2484.0,1790.0,0,0,Female
1034,42.0,86787.0,22.7,0.0,142.0,2.7,0.12,5.3,0.09,0.0,0.26,0.41,0.0,5,0.6,2.4,7425.0,2485.0,7532.0,20.0,1,1,Male
1035,24.0,24268.0,92.2,7.4,9.0,2.8,0.85,8.6,0.09,561.0,0.18,0.21,4.3,3,0.59,0.0,3564.0,3233.0,2558.0,108.0,0,0,Female
1036,39.0,98794.0,26.7,2.7,174.0,2.7,0.18,3.6,0.07,77.0,0.41,0.0,2.2,1,0.52,0.0,12707.0,4063.0,11081.0,2070.0,0,1,Female
1037,46.0,91503.0,26.6,7.0,211.0,5.4,0.08,2.2,0.07,171.0,0.33,0.67,2.3,3,0.43,0.0,10399.0,6876.0,5034.0,7681.0,3,0,Female
1038,50.0,21283.0,6.5,1.0,259.0,5.4,0.05,1.4,0.12,6.0,0.25,0.43,2.7,2,0.5,0.0,1879.0,1584.0,2637.0,496.0,3,0,Male
1039,41.0,86170.0,92.2,20.2,17.0,3.9,0.87,7.6,0.07,1854.0,0.23,0.25,12.4,4,0.63,1.5,9021.0,8819.0,15286.0,1980.0,2,3,Female
1040,49.0,86259.0,6.4,5.9,196.0,5.9,0.09,4.3,0.1,44.0,0.07,0.21,6.5,2,0.26,1.9,5202.0,6592.0,9407.0,7497.0,0,2,Male
1041,47.0,75913.0,18.0,12.3,271.0,5.4,0.13,2.6,0.05,198.0,0.36,0.49,3.1,4,0.32,3.6,8897.0,10883.0,8784.0,3120.0,1,0,Female
